nom,date,min_minutes_to_active_zone
Gemena,2026-05-28,1602.263
Mbaya,2026-05-28,1506.571
Bulu,2026-05-28,1505.262
Tandala,2026-05-28,1651.796
Kibombo,2026-05-28,714.785
Kindu,2026-05-28,600.817
Alunguli,2026-05-28,595.25
Kokolo,2026-05-28,2289.582
Police,2026-05-28,2288.51
Makiso Kisangani,2026-05-28,638.412
Mangobo,2026-05-28,665.779
Kabondo,2026-05-28,658.406
Tshopo,2026-05-28,687.052
Kaniama,2026-05-28,1208.956
Kalemie,2026-05-28,653.336
Kansimba,2026-05-28,763.357
Butumba,2026-05-28,1650.301
Kinkondja,2026-05-28,1042.468
Baka,2026-05-28,1423.894
Kiambi,2026-05-28,803.202
Manono,2026-05-28,873.792
Samba,2026-05-28,559.945
Kasongo,2026-05-28,533.809
Kunda,2026-05-28,684.59
Saramabila,2026-05-28,445.606
Kampene,2026-05-28,557.474
Nyemba,2026-05-28,476.87
Nyunzu,2026-05-28,641.06
Kabambare,2026-05-28,476.205
Pangi,2026-05-28,504.96
Kalima,2026-05-28,481.885
Yalimbongo,2026-05-28,1012.077
Aketi,2026-05-28,1059.645
Lolo,2026-05-28,1081.947
Yamongili,2026-05-28,1168.884
Abuzi,2026-05-28,1302.296
Yambuku,2026-05-28,1224.253
Wasolo,2026-05-28,1269.014
Bosondjo,2026-05-28,1229.988
Bumba,2026-05-28,1134.741
Mondombe,2026-05-28,1111.825
Djolu,2026-05-28,1161.106
Opienge,2026-05-28,511.066
Obokote,2026-05-28,377.894
Lowa,2026-05-28,565.904
Wanierukula,2026-05-28,613.268
Lubutu,2026-05-28,443.0
Kitenda,2026-05-28,2133.469
Kasongo Lunda,2026-05-28,2167.96
Popokabaka,2026-05-28,2231.292
Kimvula,2026-05-28,2302.244
Maluku 1,2026-05-28,2145.694
Kimpese,2026-05-28,2513.577
Nsona Mpangu,2026-05-28,2574.718
Kangu,2026-05-28,2795.493
Kuimba,2026-05-28,2847.62
Kinkonzi,2026-05-28,2777.928
Mangembo,2026-05-28,2557.79
Gombe Matadi,2026-05-28,2463.492
Massa,2026-05-28,2377.164
Bokonzi,2026-05-28,1704.207
Mawuya,2026-05-28,1726.05
Zongo,2026-05-28,1723.177
Libenge,2026-05-28,1679.283
Bili (Nord-Ubangi),2026-05-28,1607.369
Gbadolite,2026-05-28,1435.317
Mobayi Mbongo,2026-05-28,1364.943
Yakoma,2026-05-28,1256.938
Monga,2026-05-28,1171.658
Bondo,2026-05-28,1118.18
Bili (Bas-Uele),2026-05-28,961.269
Ango,2026-05-28,764.091
Opala,2026-05-28,980.665
Kahemba,2026-05-28,1913.469
Gungu,2026-05-28,1753.777
Kitangwa,2026-05-28,1605.831
Mukedi,2026-05-28,1599.789
Kongolo,2026-05-28,613.891
Mbulula,2026-05-28,698.73
Kabalo,2026-05-28,754.386
Bukama,2026-05-28,1552.22
Kabondo Dianda,2026-05-28,1113.493
Kabongo,2026-05-28,1049.515
Songa,2026-05-28,1131.019
Kayamba,2026-05-28,1071.129
Kitenge,2026-05-28,911.986
Ankoro,2026-05-28,1040.742
Mulongo,2026-05-28,914.949
Lwamba,2026-05-28,1000.437
Mukanga,2026-05-28,996.726
Malemba Nkulu,2026-05-28,1033.683
Kinda,2026-05-28,1474.495
Kamina,2026-05-28,1391.348
Kikwit Sud,2026-05-28,1776.556
Kenya,2026-05-28,1518.362
Kamalondo,2026-05-28,1505.127
Tshamilemba,2026-05-28,1488.954
Pweto,2026-05-28,916.771
Lukafu,2026-05-28,1318.415
Mufunga Sampwe,2026-05-28,1202.738
Kilwa,2026-05-28,1063.688
Kapolowe,2026-05-28,1405.015
Panda,2026-05-28,1418.137
Kashobwe,2026-05-28,1184.191
Kampemba,2026-05-28,1528.181
Ruashi,2026-05-28,1530.417
Bena Tshadi,2026-05-28,1324.849
Yangala,2026-05-28,1192.02
Ilebo,2026-05-28,1562.02
Luebo,2026-05-28,1358.21
Bena Leka,2026-05-28,1348.581
Muetshi,2026-05-28,1258.977
Tshikula,2026-05-28,1141.381
Dibaya,2026-05-28,1132.133
Kalomba,2026-05-28,1460.3
Tshibala,2026-05-28,1414.218
Mushenge,2026-05-28,1507.321
Bulape,2026-05-28,1484.208
Masuika,2026-05-28,1307.168
Luiza,2026-05-28,1249.377
Katoka,2026-05-28,1211.52
Ndesha,2026-05-28,1206.657
Tshikaji,2026-05-28,1203.582
Bilomba,2026-05-28,1302.069
Ndekesha,2026-05-28,1314.406
Bunkonde,2026-05-28,1186.223
Mikalayi,2026-05-28,1250.342
Luambo,2026-05-28,1481.075
Katende,2026-05-28,1161.302
Ndjoko Mpunda,2026-05-28,1425.432
Lubondaie,2026-05-28,1174.426
Kakenge,2026-05-28,1449.379
Rwampara,2026-05-28,33.084
Bunia,2026-05-28,30.602
Jiba,2026-05-28,96.34
Linga,2026-05-28,24.723
Mangala,2026-05-28,53.639
Damas,2026-05-28,62.702
Fataki,2026-05-28,41.819
Drodro,2026-05-28,42.876
Tchomia,2026-05-28,55.844
Rethy,2026-05-28,44.248
Nyankunde,2026-05-28,33.084
Nizi,2026-05-28,26.115
Bambu,2026-05-28,26.115
Kilo,2026-05-28,37.958
Mongbwalu,2026-05-28,61.266
Komanda,2026-05-28,67.587
Gety,2026-05-28,54.867
Boga,2026-05-28,77.443
Nia Nia,2026-05-28,262.259
Mandima,2026-05-28,93.734
Lolwa,2026-05-28,72.325
Lita,2026-05-28,26.948
Boma Mangbetu,2026-05-28,441.173
Isiro,2026-05-28,515.725
Wamba,2026-05-28,447.215
Doruma,2026-05-28,589.875
Pawa,2026-05-28,479.196
Niangara,2026-05-28,457.536
Rungu,2026-05-28,378.922
Mambasa,2026-05-28,178.857
Rimba,2026-05-28,72.893
Logo,2026-05-28,64.433
Angumu,2026-05-28,102.076
Nyarambe,2026-05-28,96.089
Mahagi,2026-05-28,87.223
Makoro,2026-05-28,92.9
Kambala,2026-05-28,80.34
Biringi,2026-05-28,78.192
Laybo,2026-05-28,79.829
Ariwara,2026-05-28,44.323
Adi,2026-05-28,86.622
Aru,2026-05-28,145.575
Adja,2026-05-28,51.629
Aungba,2026-05-28,43.416
Faradje,2026-05-28,199.518
Gombari,2026-05-28,231.638
Dungu,2026-05-28,316.186
Watsa,2026-05-28,112.224
Demba,2026-05-28,1268.433
Mutoto,2026-05-28,1210.09
Lubunga (Kasaï-Central),2026-05-28,1144.105
Kananga,2026-05-28,1205.625
Maluku 2,2026-05-28,2242.767
Nselo,2026-05-28,2479.35
Lomela,2026-05-28,994.837
Nioki,2026-05-28,2161.473
Bolobo,2026-05-28,2472.987
Mushie,2026-05-28,2328.741
Kwamouth,2026-05-28,2279.666
Mokala,2026-05-28,1930.53
Kisanji,2026-05-28,1788.91
Lukonga,2026-05-28,1198.533
Tunda,2026-05-28,759.036
Bosobolo,2026-05-28,1625.52
Businga,2026-05-28,1374.551
Boto,2026-05-28,1737.858
Lisala,2026-05-28,1326.598
Ndage,2026-05-28,1450.283
Mwela Lembwa,2026-05-28,2032.104
Kingabwa,2026-05-28,2283.415
Likati,2026-05-28,999.122
Yahuma,2026-05-28,923.7
Ikela,2026-05-28,1100.398
Lubunga (Tshopo),2026-05-28,675.473
Ubundu,2026-05-28,779.871
Kailo,2026-05-28,660.155
Ototo,2026-05-28,1158.113
Tshumbe,2026-05-28,970.833
Lusangi,2026-05-28,505.361
Bobozo,2026-05-28,1208.38
Punia,2026-05-28,591.8
Kyondo,2026-05-28,38.875
Mabalako,2026-05-28,44.302
Biena,2026-05-28,62.563
Masereka,2026-05-28,67.143
Lubero,2026-05-28,104.008
Manguredjipa,2026-05-28,108.605
Mutwanga,2026-05-28,58.748
Kamango,2026-05-28,96.537
Oicha,2026-05-28,53.126
Binza,2026-05-28,290.507
Rwanguba,2026-05-28,254.816
Rutshuru,2026-05-28,250.635
Birambizo,2026-05-28,202.233
Beni,2026-05-28,9.105
Vuhovi,2026-05-28,12.276
Musienene,2026-05-28,88.732
Butembo,2026-05-28,65.245
Katwa,2026-05-28,9.291
Kayna,2026-05-28,132.096
Goma,2026-05-28,254.962
Karisimbi,2026-05-28,254.251
Kibua,2026-05-28,254.018
Masisi,2026-05-28,203.671
Mweso,2026-05-28,219.974
Kirotshe,2026-05-28,145.423
Pinga,2026-05-28,157.069
Walikale,2026-05-28,279.357
Kibirizi,2026-05-28,188.857
Kalunguta,2026-05-28,64.758
Alimbongo,2026-05-28,87.667
Nyiragongo,2026-05-28,276.961
Katoyi,2026-05-28,183.083
Bambo,2026-05-28,248.077
Itebero,2026-05-28,162.6
Mwana,2026-05-28,113.383
Kaziba,2026-05-28,99.044
Nyantende,2026-05-28,44.887
Nyangezi,2026-05-28,65.127
Kabare,2026-05-28,27.4
Mubumbano,2026-05-28,84.446
Walungu,2026-05-28,61.31
Haut Plateau,2026-05-28,183.033
Kaniola,2026-05-28,89.54
Kalonge,2026-05-28,64.418
Bunyakiri,2026-05-28,80.118
Uvira,2026-05-28,158.01
Kitutu,2026-05-28,300.705
Kamituga,2026-05-28,218.24
Itombwe,2026-05-28,326.114
Minembwe,2026-05-28,327.593
Nundu,2026-05-28,220.864
Ruzizi,2026-05-28,126.882
Lemera,2026-05-28,125.666
Fizi,2026-05-28,341.46
Shabunda,2026-05-28,385.56
Lulingu,2026-05-28,356.995
Kalole,2026-05-28,317.261
Mwenga,2026-05-28,147.161
Mulungu,2026-05-28,202.36
Bagira,2026-05-28,29.803
Kadutu,2026-05-28,32.752
Ibanda,2026-05-28,34.232
Katana,2026-05-28,22.804
Lualaba,2026-05-28,1726.743
Kafakumba,2026-05-28,1397.578
Kanzenze,2026-05-28,1531.284
Kasaji,2026-05-28,1718.377
Dilolo,2026-05-28,1652.106
Sandoa,2026-05-28,1590.796
Kalamba,2026-05-28,1297.366
Lubudi,2026-05-28,1657.832
Bunkeya,2026-05-28,1310.225
Fungurume,2026-05-28,1397.999
Kambove,2026-05-28,1372.605
Lubumbashi,2026-05-28,1478.178
Kisanga,2026-05-28,1515.2
Katuba,2026-05-28,1518.865
Mumbunda,2026-05-28,1495.526
Kipushi,2026-05-28,1505.074
Sakania,2026-05-28,1784.732
Kafubu,2026-05-28,1527.373
Kilela Balanda,2026-05-28,1450.958
Manika,2026-05-28,1454.642
Vangu,2026-05-28,1476.576
Kowe,2026-05-28,1475.465
Mitwaba,2026-05-28,1070.604
Gombe,2026-05-28,2290.386
Minova,2026-05-28,131.679
Kalehe,2026-05-28,49.147
Miti Murhesa,2026-05-28,554.219
Idjwi,2026-05-28,
Aba,2026-05-28,133.775
Masina 2,2026-05-28,2277.658
Kapanga,2026-05-28,1410.693
Dilala,2026-05-28,1651.828
Mutshatsha,2026-05-28,1681.666
Kikula,2026-05-28,1343.101
Kimbi Lulenge,2026-05-28,394.767
Ferekeni,2026-05-28,566.382
Wapinda,2026-05-28,1159.748
Likasi,2026-05-28,1354.124
Kasenga,2026-05-28,1595.608
Ntandembelo,2026-05-28,2107.332
Yumbi,2026-05-28,2397.31
Tshudi Loto,2026-05-28,1200.998
Kiri,2026-05-28,1975.091
Busanga,2026-05-28,1261.078
Yalifafu,2026-05-28,1178.352
Dekese,2026-05-28,1333.704
Mimia,2026-05-28,2115.838
Makanza,2026-05-28,1732.256
Bomongo,2026-05-28,1931.143
Mampoko,2026-05-28,1732.256
Pendjwa,2026-05-28,1822.808
Bokungu,2026-05-28,1311.16
Wema,2026-05-28,1563.714
Befale,2026-05-28,1359.275
Lotumbe,2026-05-28,1774.361
Monkoto,2026-05-28,1637.812
Djombo,2026-05-28,1477.44
Bongandanga,2026-05-28,1269.738
Lingomo,2026-05-28,1187.31
Basankusu,2026-05-28,1569.396
Boende,2026-05-28,1451.927
Mompono,2026-05-28,1219.311
Monieka,2026-05-28,1483.158
Banzow Moke,2026-05-28,1966.23
Inongo,2026-05-28,1904.594
Wangata,2026-05-28,1861.89
Bolenge,2026-05-28,1855.178
Bolomba,2026-05-28,1702.202
Ingende,2026-05-28,1672.773
Iboko,2026-05-28,1740.182
Irebu,2026-05-28,2166.166
Mbandaka,2026-05-28,1867.972
Lukolela,2026-05-28,2144.9
Bikoro,2026-05-28,1799.82
Ntondo,2026-05-28,2113.257
Lilanga Bobangi,2026-05-28,1860.225
Wembo Nyama,2026-05-29,894.588
Kole,2026-05-29,1164.124
Pania Mutombo,2026-05-29,1033.837
Minga,2026-05-29,1017.356
Lusambo,2026-05-29,1171.956
Dikungu,2026-05-29,1010.232
Vanga Kete,2026-05-29,978.745
Lodja,2026-05-29,976.012
Omendjadi,2026-05-29,1022.676
Djalo Ndjeka,2026-05-29,869.747
Katako Kombe,2026-05-29,745.91
Bena Dibele,2026-05-29,1074.774
Kamiji,2026-05-29,1091.66
Citenge,2026-05-29,1012.946
Miabi,2026-05-29,1081.922
Ngandajika,2026-05-29,1018.263
Mulumba,2026-05-29,1001.705
Tshilenge,2026-05-29,1009.086
Cilundu,2026-05-29,1079.028
Lubao,2026-05-29,728.155
Kalonda Est,2026-05-29,892.066
Kabinda,2026-05-29,894.062
Ludimbi Lukula,2026-05-29,903.717
Kalambayi Kabanga,2026-05-29,995.594
Makota,2026-05-29,1096.446
Mweneditu,2026-05-29,1093.867
Wikong,2026-05-29,1181.946
Luputa,2026-05-29,1125.778
Kanda Kanda,2026-05-29,1056.526
Bonzola,2026-05-29,1025.521
Dibindi,2026-05-29,1021.749
Kansele,2026-05-29,1024.287
Muya,2026-05-29,1027.038
Diulu,2026-05-29,1026.853
Bipemba,2026-05-29,1029.088
Mpokolo,2026-05-29,1032.563
Nzaba,2026-05-29,1031.964
Kabeya Kamwanga,2026-05-29,1088.883
Mukumbi,2026-05-29,1063.607
Lukelenge,2026-05-29,1027.003
Tshishimbi,2026-05-29,1042.132
Lubilanji,2026-05-29,1022.375
Kamana,2026-05-29,754.383
Kasansa,2026-05-29,1022.247
Bibanga,2026-05-29,961.202
Kalenda,2026-05-29,1162.295
Tshofa,2026-05-29,814.892
Pimu,2026-05-29,1385.874
Nyanga,2026-05-29,1516.502
Kalonda Ouest,2026-05-29,1463.934
Kamonia,2026-05-29,1511.097
Mutena,2026-05-29,1475.032
Banga Lubaka,2026-05-29,1597.054
Kamwesha,2026-05-29,1405.315
Mweka,2026-05-29,1451.404
Moba,2026-05-29,948.036
Bogosenubea,2026-05-29,1626.568
Muanda,2026-05-29,2821.208
Kitona,2026-05-29,2846.946
Boma,2026-05-29,2735.228
Boma Bungu,2026-05-29,2731.474
Seke Banza,2026-05-29,2701.59
Inga,2026-05-29,2673.39
Lukula,2026-05-29,2802.873
Tshela,2026-05-29,2845.499
Vaku,2026-05-29,2797.686
Kizu,2026-05-29,2835.126
Kibunzi,2026-05-29,2682.782
Luozi,2026-05-29,2629.592
Kimpangu,2026-05-29,2495.988
Ngidinga,2026-05-29,2477.146
Boko Kivulu,2026-05-29,2434.859
Mbanza Ngungu,2026-05-29,2439.311
Kwilu Ngongo,2026-05-29,2463.844
Kisantu,2026-05-29,2413.256
Mikope,2026-05-29,1673.228
Oshwe,2026-05-29,2228.596
Bosobe,2026-05-29,2229.482
Bokoro,2026-05-29,2150.58
Masi Manimba,2026-05-29,1946.486
Yasa Bonga,2026-05-29,1971.173
Idiofa,2026-05-29,1746.009
Ipamu,2026-05-29,1850.893
Koshibanda,2026-05-29,1721.341
Kingandu,2026-05-29,1840.053
Bulungu,2026-05-29,1845.425
Bagata,2026-05-29,2019.286
Bandundu,2026-05-29,2149.21
Kajiji,2026-05-29,1914.568
Kikwit Nord,2026-05-29,1776.14
Lusanga,2026-05-29,1795.01
Feshi,2026-05-29,1988.462
Wamba Lwadi,2026-05-29,2096.527
Panzi,2026-05-29,2007.367
Tembo,2026-05-29,2222.17
Moanza,2026-05-29,1946.053
Kimbao,2026-05-29,2092.984
Kenge,2026-05-29,2013.004
Boko,2026-05-29,2079.842
Viadana,2026-05-29,538.341
Poko,2026-05-29,583.795
Basali,2026-05-29,881.167
Basoko,2026-05-29,923.461
Bengamisa,2026-05-29,718.089
Yakusu,2026-05-29,716.454
Yahisuli,2026-05-29,861.86
Yabaondo,2026-05-29,823.691
Isangi,2026-05-29,765.322
Yaleko,2026-05-29,902.294
Banalia,2026-05-29,672.69
Bafwasende,2026-05-29,451.18
Bafwagbogbo,2026-05-29,490.021
Buta,2026-05-29,890.261
Titule,2026-05-29,734.801
Ganga,2026-05-29,664.036
Vanga,2026-05-29,1909.005
Djuma,2026-05-29,1921.003
Sia,2026-05-29,2014.036
Mungindu,2026-05-29,1750.92
Kimputu,2026-05-29,1854.389
Mosango,2026-05-29,1874.059
Pay Kongila,2026-05-29,1818.725
Matadi,2026-05-29,2620.708
Nzanza,2026-05-29,2624.748
Ndjili,2026-05-29,2277.063
Mont Ngafula 1,2026-05-29,2301.556
Biyela,2026-05-29,2283.38
Kikimi,2026-05-29,2286.928
Lemba,2026-05-29,2285.366
Matete,2026-05-29,2278.85
Kisenso,2026-05-29,2282.076
Lingwala,2026-05-29,2287.792
Barumbu,2026-05-29,2288.203
Kinshasa,2026-05-29,2286.496
Limete,2026-05-29,2282.42
Kalamu 2,2026-05-29,2285.568
Kalamu 1,2026-05-29,2283.973
Bumbu,2026-05-29,2292.356
Makala,2026-05-29,2285.209
Ngaba,2026-05-29,2282.348
Bandalungwa,2026-05-29,2289.96
Selembao,2026-05-29,2287.98
Masina 1,2026-05-29,2272.9
Kintambo,2026-05-29,2291.997
Kasa Vubu,2026-05-29,2287.139
Ngiri Ngiri,2026-05-29,2289.067
Binza Meteo,2026-05-29,2298.058
Binza Ozone,2026-05-29,2298.753
Kikongo,2026-05-29,2102.955
Mont Ngafula 2,2026-05-29,2304.813
Sona Bata,2026-05-29,2381.099
Nsele,2026-05-29,2267.748
Kanzala,2026-05-29,1456.533
Tshikapa,2026-05-29,1498.034
Kingasani,2026-05-29,2271.653
Kimbanseke,2026-05-29,2280.415
Bwamanda,2026-05-29,1663.436
Kungu,2026-05-29,1676.268
Loko,2026-05-29,1486.498
Bangabola,2026-05-29,1626.23
Boso Mondanda,2026-05-29,1539.764
Budjala,2026-05-29,1595.439
Binga,2026-05-29,1454.561
Yamaluka,2026-05-29,1227.768
Boso Manzi,2026-05-29,1382.741
Karawa,2026-05-29,1556.665
Bominenge,2026-05-29,1572.63
Gemena,2026-05-29,1602.263
Mbaya,2026-05-29,1506.571
Bulu,2026-05-29,1505.262
Tandala,2026-05-29,1651.796
Kibombo,2026-05-29,714.785
Kindu,2026-05-29,600.817
Alunguli,2026-05-29,595.25
Kokolo,2026-05-29,2289.582
Police,2026-05-29,2288.51
Makiso Kisangani,2026-05-29,638.412
Mangobo,2026-05-29,665.779
Kabondo,2026-05-29,658.406
Tshopo,2026-05-29,687.052
Kaniama,2026-05-29,1208.956
Kalemie,2026-05-29,653.336
Kansimba,2026-05-29,763.357
Butumba,2026-05-29,1650.301
Kinkondja,2026-05-29,1042.468
Baka,2026-05-29,1423.894
Kiambi,2026-05-29,803.202
Manono,2026-05-29,873.792
Samba,2026-05-29,559.945
Kasongo,2026-05-29,533.809
Kunda,2026-05-29,684.59
Saramabila,2026-05-29,445.606
Kampene,2026-05-29,557.474
Nyemba,2026-05-29,476.87
Nyunzu,2026-05-29,641.06
Kabambare,2026-05-29,476.205
Pangi,2026-05-29,504.96
Kalima,2026-05-29,481.885
Yalimbongo,2026-05-29,1012.077
Aketi,2026-05-29,1059.645
Lolo,2026-05-29,1081.947
Yamongili,2026-05-29,1168.884
Abuzi,2026-05-29,1302.296
Yambuku,2026-05-29,1224.253
Wasolo,2026-05-29,1269.014
Bosondjo,2026-05-29,1229.988
Bumba,2026-05-29,1134.741
Mondombe,2026-05-29,1111.825
Djolu,2026-05-29,1161.106
Opienge,2026-05-29,511.066
Obokote,2026-05-29,377.894
Lowa,2026-05-29,565.904
Wanierukula,2026-05-29,613.268
Lubutu,2026-05-29,443.0
Kitenda,2026-05-29,2133.469
Kasongo Lunda,2026-05-29,2167.96
Popokabaka,2026-05-29,2231.292
Kimvula,2026-05-29,2302.244
Maluku 1,2026-05-29,2145.694
Kimpese,2026-05-29,2513.577
Nsona Mpangu,2026-05-29,2574.718
Kangu,2026-05-29,2795.493
Kuimba,2026-05-29,2847.62
Kinkonzi,2026-05-29,2777.928
Mangembo,2026-05-29,2557.79
Gombe Matadi,2026-05-29,2463.492
Massa,2026-05-29,2377.164
Bokonzi,2026-05-29,1704.207
Mawuya,2026-05-29,1726.05
Zongo,2026-05-29,1723.177
Libenge,2026-05-29,1679.283
Bili (Nord-Ubangi),2026-05-29,1607.369
Gbadolite,2026-05-29,1435.317
Mobayi Mbongo,2026-05-29,1364.943
Yakoma,2026-05-29,1256.938
Monga,2026-05-29,1171.658
Bondo,2026-05-29,1118.18
Bili (Bas-Uele),2026-05-29,961.269
Ango,2026-05-29,764.091
Opala,2026-05-29,980.665
Kahemba,2026-05-29,1913.469
Gungu,2026-05-29,1753.777
Kitangwa,2026-05-29,1605.831
Mukedi,2026-05-29,1599.789
Kongolo,2026-05-29,613.891
Mbulula,2026-05-29,698.73
Kabalo,2026-05-29,754.386
Bukama,2026-05-29,1552.22
Kabondo Dianda,2026-05-29,1113.493
Kabongo,2026-05-29,1049.515
Songa,2026-05-29,1131.019
Kayamba,2026-05-29,1071.129
Kitenge,2026-05-29,911.986
Ankoro,2026-05-29,1040.742
Mulongo,2026-05-29,914.949
Lwamba,2026-05-29,1000.437
Mukanga,2026-05-29,996.726
Malemba Nkulu,2026-05-29,1033.683
Kinda,2026-05-29,1474.495
Kamina,2026-05-29,1391.348
Kikwit Sud,2026-05-29,1776.556
Kenya,2026-05-29,1518.362
Kamalondo,2026-05-29,1505.127
Tshamilemba,2026-05-29,1488.954
Pweto,2026-05-29,916.771
Lukafu,2026-05-29,1318.415
Mufunga Sampwe,2026-05-29,1202.738
Kilwa,2026-05-29,1063.688
Kapolowe,2026-05-29,1405.015
Panda,2026-05-29,1418.137
Kashobwe,2026-05-29,1184.191
Kampemba,2026-05-29,1528.181
Ruashi,2026-05-29,1530.417
Bena Tshadi,2026-05-29,1324.849
Yangala,2026-05-29,1192.02
Ilebo,2026-05-29,1562.02
Luebo,2026-05-29,1358.21
Bena Leka,2026-05-29,1348.581
Muetshi,2026-05-29,1258.977
Tshikula,2026-05-29,1141.381
Dibaya,2026-05-29,1132.133
Kalomba,2026-05-29,1460.3
Tshibala,2026-05-29,1414.218
Mushenge,2026-05-29,1507.321
Bulape,2026-05-29,1484.208
Masuika,2026-05-29,1307.168
Luiza,2026-05-29,1249.377
Katoka,2026-05-29,1211.52
Ndesha,2026-05-29,1206.657
Tshikaji,2026-05-29,1203.582
Bilomba,2026-05-29,1302.069
Ndekesha,2026-05-29,1314.406
Bunkonde,2026-05-29,1186.223
Mikalayi,2026-05-29,1250.342
Luambo,2026-05-29,1481.075
Katende,2026-05-29,1161.302
Ndjoko Mpunda,2026-05-29,1425.432
Lubondaie,2026-05-29,1174.426
Kakenge,2026-05-29,1449.379
Rwampara,2026-05-29,33.084
Bunia,2026-05-29,30.602
Jiba,2026-05-29,96.34
Linga,2026-05-29,24.723
Mangala,2026-05-29,53.639
Damas,2026-05-29,62.702
Fataki,2026-05-29,41.819
Drodro,2026-05-29,42.876
Tchomia,2026-05-29,55.844
Rethy,2026-05-29,44.248
Nyankunde,2026-05-29,33.084
Nizi,2026-05-29,26.115
Bambu,2026-05-29,26.115
Kilo,2026-05-29,37.958
Mongbwalu,2026-05-29,61.266
Komanda,2026-05-29,67.587
Gety,2026-05-29,54.867
Boga,2026-05-29,77.443
Nia Nia,2026-05-29,262.259
Mandima,2026-05-29,93.734
Lolwa,2026-05-29,72.325
Lita,2026-05-29,26.948
Boma Mangbetu,2026-05-29,441.173
Isiro,2026-05-29,515.725
Wamba,2026-05-29,447.215
Doruma,2026-05-29,589.875
Pawa,2026-05-29,479.196
Niangara,2026-05-29,457.536
Rungu,2026-05-29,378.922
Mambasa,2026-05-29,178.857
Rimba,2026-05-29,72.893
Logo,2026-05-29,64.433
Angumu,2026-05-29,102.076
Nyarambe,2026-05-29,96.089
Mahagi,2026-05-29,87.223
Makoro,2026-05-29,92.9
Kambala,2026-05-29,80.34
Biringi,2026-05-29,78.192
Laybo,2026-05-29,79.829
Ariwara,2026-05-29,44.323
Adi,2026-05-29,86.622
Aru,2026-05-29,145.575
Adja,2026-05-29,51.629
Aungba,2026-05-29,43.416
Faradje,2026-05-29,199.518
Gombari,2026-05-29,231.638
Dungu,2026-05-29,316.186
Watsa,2026-05-29,112.224
Demba,2026-05-29,1268.433
Mutoto,2026-05-29,1210.09
Lubunga (Kasaï-Central),2026-05-29,1144.105
Kananga,2026-05-29,1205.625
Maluku 2,2026-05-29,2242.767
Nselo,2026-05-29,2479.35
Lomela,2026-05-29,994.837
Nioki,2026-05-29,2161.473
Bolobo,2026-05-29,2472.987
Mushie,2026-05-29,2328.741
Kwamouth,2026-05-29,2279.666
Mokala,2026-05-29,1930.53
Kisanji,2026-05-29,1788.91
Lukonga,2026-05-29,1198.533
Tunda,2026-05-29,759.036
Bosobolo,2026-05-29,1625.52
Businga,2026-05-29,1374.551
Boto,2026-05-29,1737.858
Lisala,2026-05-29,1326.598
Ndage,2026-05-29,1450.283
Mwela Lembwa,2026-05-29,2032.104
Kingabwa,2026-05-29,2283.415
Likati,2026-05-29,999.122
Yahuma,2026-05-29,923.7
Ikela,2026-05-29,1100.398
Lubunga (Tshopo),2026-05-29,675.473
Ubundu,2026-05-29,779.871
Kailo,2026-05-29,660.155
Ototo,2026-05-29,1158.113
Tshumbe,2026-05-29,970.833
Lusangi,2026-05-29,505.361
Bobozo,2026-05-29,1208.38
Punia,2026-05-29,591.8
Kyondo,2026-05-29,38.875
Mabalako,2026-05-29,44.302
Biena,2026-05-29,62.563
Masereka,2026-05-29,67.143
Lubero,2026-05-29,104.008
Manguredjipa,2026-05-29,108.605
Mutwanga,2026-05-29,58.748
Kamango,2026-05-29,96.537
Oicha,2026-05-29,53.126
Binza,2026-05-29,290.507
Rwanguba,2026-05-29,254.816
Rutshuru,2026-05-29,250.635
Birambizo,2026-05-29,202.233
Beni,2026-05-29,9.105
Vuhovi,2026-05-29,12.276
Musienene,2026-05-29,88.732
Butembo,2026-05-29,65.245
Katwa,2026-05-29,9.291
Kayna,2026-05-29,132.096
Goma,2026-05-29,254.962
Karisimbi,2026-05-29,254.251
Kibua,2026-05-29,254.018
Masisi,2026-05-29,203.671
Mweso,2026-05-29,219.974
Kirotshe,2026-05-29,145.423
Pinga,2026-05-29,157.069
Walikale,2026-05-29,279.357
Kibirizi,2026-05-29,188.857
Kalunguta,2026-05-29,64.758
Alimbongo,2026-05-29,87.667
Nyiragongo,2026-05-29,276.961
Katoyi,2026-05-29,183.083
Bambo,2026-05-29,248.077
Itebero,2026-05-29,162.6
Mwana,2026-05-29,113.383
Kaziba,2026-05-29,99.044
Nyantende,2026-05-29,44.887
Nyangezi,2026-05-29,65.127
Kabare,2026-05-29,27.4
Mubumbano,2026-05-29,84.446
Walungu,2026-05-29,61.31
Haut Plateau,2026-05-29,183.033
Kaniola,2026-05-29,89.54
Kalonge,2026-05-29,64.418
Bunyakiri,2026-05-29,80.118
Uvira,2026-05-29,158.01
Kitutu,2026-05-29,300.705
Kamituga,2026-05-29,218.24
Itombwe,2026-05-29,326.114
Minembwe,2026-05-29,327.593
Nundu,2026-05-29,220.864
Ruzizi,2026-05-29,126.882
Lemera,2026-05-29,125.666
Fizi,2026-05-29,341.46
Shabunda,2026-05-29,385.56
Lulingu,2026-05-29,356.995
Kalole,2026-05-29,317.261
Mwenga,2026-05-29,147.161
Mulungu,2026-05-29,202.36
Bagira,2026-05-29,29.803
Kadutu,2026-05-29,32.752
Ibanda,2026-05-29,34.232
Katana,2026-05-29,22.804
